"symbol","side","price","amount","timestamp"
"BTC-USD","buy",25771.6,0.01075279,"2023-09-05T16:10:26.224862Z"
"BTC-USD","buy",25772.22,8.2226E-4,"2023-09-05T16:10:28.225342Z"
"BTC-USD","sell",25771.82,0.04703581,"2023-09-05T16:10:28.620609Z"
"BTC-USD","buy",25771.83,0.001845,"2023-09-05T16:10:28.647869Z"
"BTC-USD","buy",25771.83,0.01897553,"2023-09-05T16:10:28.785372Z"
"BTC-USD","buy",25771.83,0.0184777,"2023-09-05T16:10:29.981257Z"
"BTC-USD","sell",25769.28,0.02437506,"2023-09-05T16:10:32.993356Z"
"BTC-USD","sell",25769.31,1.0236E-4,"2023-09-05T16:10:33.037843Z"
"BTC-USD","buy",25771.62,0.0307331,"2023-09-05T16:10:33.068804Z"
"BTC-USD","buy",25771.8,3.8416E-4,"2023-09-05T16:10:33.503645Z"
"BTC-USD","buy",25771.83,0.00165013,"2023-09-05T16:10:33.709271Z"
"BTC-USD","buy",25772.22,0.00710696,"2023-09-05T16:10:34.614574Z"
"BTC-USD","sell",25772.21,0.00104746,"2023-09-05T16:10:34.953427Z"
"BTC-USD","buy",25772.22,3.7818E-4,"2023-09-05T16:10:36.967165Z"
"BTC-USD","buy",25772.22,0.00154435,"2023-09-05T16:10:38.518043Z"
"BTC-USD","buy",25772.22,0.00226012,"2023-09-05T16:10:39.055655Z"
"BTC-USD","buy",25772.22,3.88E-5,"2023-09-05T16:10:40.606547Z"
"BTC-USD","sell",25771.82,0.03243169,"2023-09-05T16:10:40.858287Z"
"BTC-USD","buy",25771.8,0.00490448,"2023-09-05T16:10:41.306444Z"
"BTC-USD","buy",25771.18,0.00778512,"2023-09-05T16:10:43.906254Z"
"BTC-USD","buy",25771.18,5.1897E-4,"2023-09-05T16:10:44.470691Z"
"BTC-USD","sell",25771.17,1.7073E-4,"2023-09-05T16:10:44.819610Z"
"BTC-USD","buy",25771.18,1.7463E-4,"2023-09-05T16:10:45.114147Z"
"BTC-USD","buy",25772.22,0.0011524,"2023-09-05T16:10:45.946886Z"
"BTC-USD","sell",25771.15,0.0960105,"2023-09-05T16:10:46.042223Z"
"BTC-USD","sell",25771.15,0.09700766,"2023-09-05T16:10:46.263273Z"
"BTC-USD","buy",25772.03,0.00369389,"2023-09-05T16:10:46.418914Z"
"BTC-USD","sell",25771.93,0.004,"2023-09-05T16:10:47.327080Z"
"BTC-USD","sell",25771.23,0.03919004,"2023-09-05T16:10:47.436796Z"
"BTC-USD","buy",25771.24,0.01135418,"2023-09-05T16:10:47.732646Z"
"BTC-USD","buy",25771.24,7.1104E-4,"2023-09-05T16:10:47.756623Z"
"BTC-USD","buy",25771.24,4.65E-6,"2023-09-05T16:10:47.768881Z"
"BTC-USD","buy",25771.24,0.01152404,"2023-09-05T16:10:47.919816Z"
"BTC-USD","buy",25772.39,0.3110847,"2023-09-05T16:10:48.179141Z"
"BTC-USD","sell",25771.24,0.00493915,"2023-09-05T16:10:48.209832Z"
"BTC-USD","sell",25771.82,0.2159083,"2023-09-05T16:10:50.813225Z"
"BTC-USD","sell",25771.28,1.94E-4,"2023-09-05T16:10:51.041487Z"
"BTC-USD","buy",25772.42,0.05193056,"2023-09-05T16:10:52.044120Z"
"BTC-USD","buy",25771.83,0.00115861,"2023-09-05T16:10:52.078240Z"
"BTC-USD","buy",25771.83,0.00382112,"2023-09-05T16:10:52.209619Z"
"BTC-USD","buy",25772.43,0.25782,"2023-09-05T16:10:52.216711Z"
"BTC-USD","buy",25772.43,0.02254102,"2023-09-05T16:10:52.223768Z"
"BTC-USD","buy",25772.43,0.07174,"2023-09-05T16:10:52.228268Z"
"BTC-USD","sell",25772.76,0.091,"2023-09-05T16:10:52.262203Z"
"BTC-USD","sell",25773.82,0.08454398,"2023-09-05T16:10:52.731411Z"
"BTC-USD","buy",25774.07,0.00195028,"2023-09-05T16:10:54.538178Z"
"BTC-USD","buy",25774.07,4.183E-5,"2023-09-05T16:10:55.150583Z"
"BTC-USD","sell",25774.06,0.39665435,"2023-09-05T16:10:55.929238Z"
"BTC-USD","sell",25774.06,5.6907E-4,"2023-09-05T16:10:56.995608Z"
"BTC-USD","buy",25774.07,8.8503E-4,"2023-09-05T16:10:58.398601Z"
"BTC-USD","buy",25774.11,0.00303647,"2023-09-05T16:10:58.405750Z"
"BTC-USD","buy",25774.31,5.814E-5,"2023-09-05T16:10:58.405883Z"
"BTC-USD","buy",25776.76,3.2375E-4,"2023-09-05T16:10:59.543227Z"
"BTC-USD","buy",25776.76,9.6519E-4,"2023-09-05T16:11:00.265758Z"
"BTC-USD","buy",25776.76,0.00492572,"2023-09-05T16:11:00.298230Z"
"BTC-USD","buy",25776.76,5.0584E-4,"2023-09-05T16:11:00.341798Z"
"BTC-USD","buy",25776.76,0.00286683,"2023-09-05T16:11:00.737148Z"
"BTC-USD","buy",25776.98,0.00209206,"2023-09-05T16:11:01.040369Z"
"BTC-USD","sell",25776.79,8.06E-4,"2023-09-05T16:11:01.196636Z"
"BTC-USD","buy",25777.0,1.5404E-4,"2023-09-05T16:11:01.882726Z"
"BTC-USD","buy",25777.0,6.6645E-4,"2023-09-05T16:11:04.149185Z"
"BTC-USD","buy",25779.09,0.00115242,"2023-09-05T16:11:05.483185Z"
"BTC-USD","buy",25779.09,0.00184426,"2023-09-05T16:11:05.590269Z"
"BTC-USD","buy",25777.32,5.1832E-4,"2023-09-05T16:11:05.883404Z"
"BTC-USD","sell",25777.38,5.1484E-4,"2023-09-05T16:11:08.355097Z"
"BTC-USD","buy",25779.0,2.2658E-4,"2023-09-05T16:11:08.815650Z"
"BTC-USD","buy",25778.19,0.06237778,"2023-09-05T16:11:09.343857Z"
"BTC-USD","buy",25777.98,0.00678896,"2023-09-05T16:11:14.430960Z"
"BTC-USD","buy",25777.42,3.4776E-4,"2023-09-05T16:11:14.764251Z"
"BTC-USD","buy",25777.42,8.2621E-4,"2023-09-05T16:11:15.031307Z"
"BTC-USD","buy",25777.42,5.656E-5,"2023-09-05T16:11:15.982029Z"
"BTC-USD","buy",25777.42,0.00517024,"2023-09-05T16:11:19.945625Z"
"BTC-USD","buy",25777.42,0.0019691,"2023-09-05T16:11:20.265920Z"
"BTC-USD","buy",25777.42,0.01248296,"2023-09-05T16:11:22.256203Z"
"BTC-USD","sell",25777.41,0.10208232,"2023-09-05T16:11:22.552595Z"
"BTC-USD","sell",25777.41,0.0100929,"2023-09-05T16:11:22.955549Z"
"BTC-USD","sell",25777.41,5.3225E-4,"2023-09-05T16:11:23.337084Z"
"BTC-USD","sell",25777.41,3.9343E-4,"2023-09-05T16:11:24.317701Z"
"BTC-USD","buy",25777.42,0.00182454,"2023-09-05T16:11:24.705512Z"
"BTC-USD","buy",25777.42,0.03,"2023-09-05T16:11:25.617076Z"
"BTC-USD","buy",25777.42,8.78E-5,"2023-09-05T16:11:25.701356Z"
"BTC-USD","sell",25779.08,7.5815E-4,"2023-09-05T16:11:25.983763Z"
"BTC-USD","sell",25779.08,0.0037,"2023-09-05T16:11:26.204535Z"
"BTC-USD","buy",25780.91,0.03476883,"2023-09-05T16:11:28.082604Z"
"BTC-USD","buy",25780.76,0.06523744,"2023-09-05T16:11:28.609494Z"
"BTC-USD","sell",25780.34,0.00229641,"2023-09-05T16:11:31.601221Z"
"BTC-USD","sell",25779.36,0.08260555,"2023-09-05T16:11:32.163824Z"
"BTC-USD","sell",25780.34,0.00253939,"2023-09-05T16:11:32.693810Z"
"BTC-USD","buy",25780.35,1.9543E-4,"2023-09-05T16:11:33.311633Z"
"BTC-USD","sell",25780.34,0.00195895,"2023-09-05T16:11:35.022432Z"
"BTC-USD","buy",25781.79,0.00472171,"2023-09-05T16:11:35.545795Z"
"BTC-USD","buy",25781.67,4.747E-5,"2023-09-05T16:11:36.583975Z"
"BTC-USD","buy",25780.15,7.8762E-4,"2023-09-05T16:11:37.190973Z"
"BTC-USD","buy",25780.15,5.5727E-4,"2023-09-05T16:11:37.223694Z"
"BTC-USD","sell",25779.68,0.09648363,"2023-09-05T16:11:37.620866Z"
"BTC-USD","sell",25779.27,0.005807,"2023-09-05T16:11:38.110027Z"
"BTC-USD","sell",25779.23,0.00154141,"2023-09-05T16:11:38.586951Z"
"BTC-USD","buy",25780.1,7.7199E-4,"2023-09-05T16:11:40.401374Z"
"BTC-USD","buy",25780.15,0.012655,"2023-09-05T16:11:40.519397Z"
"BTC-USD","sell",25781.66,0.002655,"2023-09-05T16:11:40.552462Z"
"BTC-USD","buy",25781.23,7.7199E-4,"2023-09-05T16:11:41.293031Z"
"BTC-USD","sell",25779.56,0.16328094,"2023-09-05T16:11:41.477686Z"
"BTC-USD","buy",25780.96,0.0045829,"2023-09-05T16:11:42.123707Z"
"BTC-USD","buy",25780.96,7.6271E-4,"2023-09-05T16:11:42.304507Z"
"BTC-USD","buy",25780.96,0.00756521,"2023-09-05T16:11:43.995520Z"
"BTC-USD","buy",25780.96,3.4773E-4,"2023-09-05T16:11:44.036406Z"
"BTC-USD","buy",25781.05,2.7599E-4,"2023-09-05T16:11:44.636559Z"
"BTC-USD","buy",25781.05,0.00756631,"2023-09-05T16:11:45.494281Z"
"BTC-USD","buy",25783.44,0.11622843,"2023-09-05T16:11:45.633861Z"
"BTC-USD","sell",25781.77,0.00210464,"2023-09-05T16:11:46.730337Z"
"BTC-USD","buy",25782.65,0.00369267,"2023-09-05T16:11:46.967299Z"
"BTC-USD","buy",25781.8,0.00385389,"2023-09-05T16:11:47.814646Z"
"BTC-USD","buy",25781.8,1.55E-6,"2023-09-05T16:11:47.842991Z"
"BTC-USD","sell",25780.58,6.878E-5,"2023-09-05T16:11:49.516412Z"
"BTC-USD","sell",25780.57,0.09697223,"2023-09-05T16:11:49.806416Z"
"BTC-USD","sell",25779.47,0.38795327,"2023-09-05T16:11:49.812941Z"
"BTC-USD","sell",25779.03,0.09697801,"2023-09-05T16:11:49.817559Z"
"BTC-USD","sell",25777.04,0.00287498,"2023-09-05T16:11:49.951760Z"
"BTC-USD","sell",25777.07,2.4823E-4,"2023-09-05T16:11:50.033936Z"
"BTC-USD","sell",25777.25,0.35726542,"2023-09-05T16:11:50.994862Z"
"BTC-USD","sell",25778.87,0.00297141,"2023-09-05T16:11:52.143251Z"
"BTC-USD","buy",25779.85,0.00192978,"2023-09-05T16:11:52.257992Z"
"BTC-USD","buy",25779.85,3.46E-4,"2023-09-05T16:11:52.432580Z"
"BTC-USD","buy",25781.78,0.00175825,"2023-09-05T16:11:53.669632Z"
"BTC-USD","sell",25778.62,0.25283389,"2023-09-05T16:11:54.548012Z"
"BTC-USD","sell",25779.25,0.00213536,"2023-09-05T16:11:54.715436Z"
"BTC-USD","buy",25781.34,0.0106629,"2023-09-05T16:11:55.264067Z"
"BTC-USD","buy",25783.11,0.06309067,"2023-09-05T16:11:55.324776Z"
"BTC-USD","buy",25783.94,0.3042544,"2023-09-05T16:11:55.327791Z"
"BTC-USD","buy",25784.57,0.04922035,"2023-09-05T16:11:55.388019Z"
"BTC-USD","buy",25785.45,0.0306397,"2023-09-05T16:11:55.461451Z"
"BTC-USD","buy",25785.45,7.8416E-4,"2023-09-05T16:11:55.484684Z"
"BTC-USD","sell",25785.44,0.00281673,"2023-09-05T16:11:55.753440Z"
"BTC-USD","sell",25781.84,0.09696747,"2023-09-05T16:11:57.542486Z"
"BTC-USD","sell",25780.92,0.0969709,"2023-09-05T16:11:57.549929Z"
"BTC-USD","buy",25779.7,0.00113618,"2023-09-05T16:11:57.826697Z"
"BTC-USD","sell",25779.69,3.8914E-4,"2023-09-05T16:11:59.887991Z"
"BTC-USD","sell",25783.49,3.0E-4,"2023-09-05T16:12:01.607310Z"
"BTC-USD","sell",25783.03,0.09696298,"2023-09-05T16:12:01.655357Z"
"BTC-USD","buy",25782.92,9.792E-5,"2023-09-05T16:12:03.250909Z"
"BTC-USD","buy",25782.92,4.272E-5,"2023-09-05T16:12:03.253968Z"
"BTC-USD","buy",25783.72,0.00159753,"2023-09-05T16:12:03.621701Z"
"BTC-USD","buy",25783.56,0.00184348,"2023-09-05T16:12:04.465509Z"
"BTC-USD","sell",25783.39,9.7E-4,"2023-09-05T16:12:04.633114Z"
"BTC-USD","sell",25783.3,0.09696198,"2023-09-05T16:12:05.045260Z"
"BTC-USD","buy",25783.56,0.00183941,"2023-09-05T16:12:05.704188Z"
"BTC-USD","sell",25783.55,5.2639E-4,"2023-09-05T16:12:06.500622Z"
"BTC-USD","buy",25785.43,0.07660694,"2023-09-05T16:12:06.746355Z"
"BTC-USD","sell",25785.15,0.00351699,"2023-09-05T16:12:07.304178Z"
"BTC-USD","buy",25785.71,0.00321263,"2023-09-05T16:12:07.596163Z"
"BTC-USD","sell",25785.14,1.5942E-4,"2023-09-05T16:12:08.721817Z"
"BTC-USD","sell",25785.14,0.001,"2023-09-05T16:12:08.914362Z"
"BTC-USD","buy",25785.63,0.00372479,"2023-09-05T16:12:09.709981Z"
"BTC-USD","sell",25785.59,2.0E-4,"2023-09-05T16:12:10.614415Z"
"BTC-USD","buy",25785.6,3.859E-4,"2023-09-05T16:12:10.862391Z"
"BTC-USD","buy",25785.6,0.00184365,"2023-09-05T16:12:11.013943Z"
"BTC-USD","buy",25785.6,9.0284E-4,"2023-09-05T16:12:11.040646Z"
"BTC-USD","buy",25787.74,0.00833596,"2023-09-05T16:12:11.868089Z"
"BTC-USD","buy",25786.58,3.876E-5,"2023-09-05T16:12:11.906636Z"
"BTC-USD","sell",25785.62,0.004,"2023-09-05T16:12:12.119245Z"
"BTC-USD","sell",25784.82,0.03133916,"2023-09-05T16:12:13.060417Z"
"BTC-USD","sell",25784.84,0.03913131,"2023-09-05T16:12:13.092890Z"
"BTC-USD","buy",25786.53,0.00479919,"2023-09-05T16:12:15.804944Z"
"BTC-USD","sell",25786.42,0.004,"2023-09-05T16:12:17.174211Z"
"BTC-USD","buy",25783.62,3.4598E-4,"2023-09-05T16:12:17.708019Z"
"BTC-USD","buy",25783.36,0.21144569,"2023-09-05T16:12:17.868158Z"
"BTC-USD","buy",25783.36,1.94E-4,"2023-09-05T16:12:17.877594Z"
"BTC-USD","buy",25784.94,6.4179E-4,"2023-09-05T16:12:18.036364Z"
"BTC-USD","buy",25786.42,0.01261844,"2023-09-05T16:12:18.555196Z"
"BTC-USD","buy",25786.54,0.01934681,"2023-09-05T16:12:19.450614Z"
"BTC-USD","buy",25786.54,0.00441409,"2023-09-05T16:12:19.926322Z"
"BTC-USD","buy",25786.56,1.9198E-4,"2023-09-05T16:12:20.869807Z"
"BTC-USD","buy",25786.56,0.01273743,"2023-09-05T16:12:22.570947Z"
"BTC-USD","buy",25786.56,0.00366697,"2023-09-05T16:12:23.222022Z"
"BTC-USD","buy",25786.56,9.5985E-4,"2023-09-05T16:12:23.250871Z"
"BTC-USD","sell",25786.43,0.01541,"2023-09-05T16:12:23.917788Z"
"BTC-USD","sell",25786.43,0.01066409,"2023-09-05T16:12:23.921060Z"
"BTC-USD","sell",25782.42,0.00532683,"2023-09-05T16:12:24.706733Z"
"BTC-USD","buy",25782.75,0.00383935,"2023-09-05T16:12:26.555463Z"
"BTC-USD","buy",25784.34,0.00315247,"2023-09-05T16:12:26.641757Z"
"BTC-USD","buy",25783.8,0.00115176,"2023-09-05T16:12:27.182236Z"
"BTC-USD","sell",25783.47,0.01972015,"2023-09-05T16:12:28.628380Z"
"BTC-USD","sell",25783.37,0.003,"2023-09-05T16:12:29.264403Z"
"BTC-USD","buy",25783.34,3.796E-5,"2023-09-05T16:12:30.400232Z"
"BTC-USD","sell",25780.16,0.17187791,"2023-09-05T16:12:31.155132Z"
"BTC-USD","buy",25782.06,9.71E-6,"2023-09-05T16:12:31.291122Z"
"BTC-USD","buy",25785.45,0.00654035,"2023-09-05T16:12:31.446685Z"
"BTC-USD","buy",25784.84,2.326E-5,"2023-09-05T16:12:31.485768Z"
"BTC-USD","buy",25784.32,0.00414358,"2023-09-05T16:12:31.813659Z"
"BTC-USD","sell",25783.02,0.00465814,"2023-09-05T16:12:31.962987Z"
"BTC-USD","sell",25783.04,6.921E-5,"2023-09-05T16:12:32.970839Z"
"BTC-USD","buy",25783.05,3.4766E-4,"2023-09-05T16:12:34.957496Z"
"BTC-USD","buy",25784.65,7.208E-5,"2023-09-05T16:12:35.036174Z"
"BTC-USD","buy",25783.26,0.004,"2023-09-05T16:12:36.470819Z"
"BTC-USD","buy",25784.64,1.5475E-4,"2023-09-05T16:12:36.612564Z"
"BTC-USD","sell",25784.63,0.09695698,"2023-09-05T16:12:36.849986Z"
"BTC-USD","buy",25784.62,3.8592E-4,"2023-09-05T16:12:38.288445Z"
"BTC-USD","sell",25784.27,0.09628469,"2023-09-05T16:12:38.903750Z"
"BTC-USD","buy",25787.88,0.01897132,"2023-09-05T16:12:39.320468Z"
"BTC-USD","sell",25785.9,0.00403486,"2023-09-05T16:12:39.353038Z"
"BTC-USD","sell",25785.11,0.09695516,"2023-09-05T16:12:39.562788Z"
"BTC-USD","buy",25784.6,0.00738486,"2023-09-05T16:12:40.914740Z"
"BTC-USD","sell",25784.59,0.0104442,"2023-09-05T16:12:40.968475Z"
"BTC-USD","buy",25784.6,3.859E-5,"2023-09-05T16:12:43.034264Z"
"BTC-USD","sell",25782.92,0.00645324,"2023-09-05T16:12:43.102940Z"
"BTC-USD","sell",25783.31,0.02,"2023-09-05T16:12:47.213516Z"
"BTC-USD","buy",25782.9,0.06867493,"2023-09-05T16:12:49.205025Z"
"BTC-USD","sell",25782.89,0.00968119,"2023-09-05T16:12:49.292510Z"
"BTC-USD","buy",25782.67,0.00578868,"2023-09-05T16:12:50.108849Z"
"BTC-USD","buy",25782.67,7.4222E-4,"2023-09-05T16:12:50.379395Z"
"BTC-USD","buy",25782.67,0.00115805,"2023-09-05T16:12:50.668662Z"
"BTC-USD","buy",25782.66,0.00374351,"2023-09-05T16:12:50.745012Z"
"BTC-USD","buy",25783.37,0.00126742,"2023-09-05T16:12:52.659240Z"
"BTC-USD","sell",25783.25,0.02,"2023-09-05T16:12:53.300208Z"
"BTC-USD","buy",25783.88,8.278E-4,"2023-09-05T16:12:53.810798Z"
"BTC-USD","buy",25783.84,0.00369206,"2023-09-05T16:12:54.168286Z"
"BTC-USD","buy",25783.84,9.2E-6,"2023-09-05T16:12:54.673801Z"
"BTC-USD","sell",25782.86,0.00352554,"2023-09-05T16:12:54.721667Z"
"BTC-USD","buy",25783.86,0.01489132,"2023-09-05T16:12:54.843142Z"
"BTC-USD","sell",25783.35,0.004,"2023-09-05T16:12:54.992505Z"
"BTC-USD","sell",25783.87,0.00206621,"2023-09-05T16:12:55.722647Z"
"BTC-USD","buy",25784.6,0.01292325,"2023-09-05T16:12:55.741414Z"
"BTC-USD","buy",25784.6,3.8534E-4,"2023-09-05T16:12:55.943422Z"
"BTC-USD","buy",25784.6,4.572E-5,"2023-09-05T16:12:55.992376Z"
"BTC-USD","sell",25784.42,0.09695776,"2023-09-05T16:12:56.021987Z"
"BTC-USD","sell",25783.79,0.00917867,"2023-09-05T16:12:56.378857Z"
"BTC-USD","sell",25783.26,5.2772E-4,"2023-09-05T16:12:56.881281Z"
"BTC-USD","buy",25784.57,0.02,"2023-09-05T16:12:57.169038Z"
"BTC-USD","sell",25784.04,8.678E-5,"2023-09-05T16:12:57.588718Z"
"BTC-USD","buy",25784.05,3.45E-5,"2023-09-05T16:12:58.676482Z"
"BTC-USD","sell",25783.99,0.004,"2023-09-05T16:12:59.355053Z"
"BTC-USD","sell",25782.26,0.3878675,"2023-09-05T16:13:02.721178Z"
"BTC-USD","sell",25779.69,0.03,"2023-09-05T16:13:02.811767Z"
"BTC-USD","sell",25778.09,0.03107867,"2023-09-05T16:13:05.191988Z"
"BTC-USD","sell",25776.17,3.4696E-4,"2023-09-05T16:13:05.339544Z"
"BTC-USD","sell",25776.17,0.03,"2023-09-05T16:13:05.360791Z"
"BTC-USD","sell",25772.49,2.171E-5,"2023-09-05T16:13:08.296825Z"
"BTC-USD","buy",25773.59,9.0723E-4,"2023-09-05T16:13:09.310036Z"
"BTC-USD","buy",25773.59,7.7585E-4,"2023-09-05T16:13:13.075789Z"
"BTC-USD","sell",25776.04,0.08098415,"2023-09-05T16:13:13.322173Z"
"BTC-USD","buy",25783.47,0.02787692,"2023-09-05T16:13:15.443077Z"
"BTC-USD","sell",25778.29,0.04761932,"2023-09-05T16:13:15.703923Z"
"BTC-USD","buy",25781.99,0.02720443,"2023-09-05T16:13:15.891235Z"
"BTC-USD","sell",25779.53,0.02119966,"2023-09-05T16:13:15.923788Z"
"BTC-USD","sell",25779.49,0.09697627,"2023-09-05T16:13:16.147623Z"
"BTC-USD","sell",25779.53,0.001,"2023-09-05T16:13:16.598464Z"
"BTC-USD","sell",25779.52,0.09697618,"2023-09-05T16:13:16.638416Z"
"BTC-USD","sell",25781.17,0.09696999,"2023-09-05T16:13:17.181373Z"
"BTC-USD","buy",25782.43,0.00168942,"2023-09-05T16:13:18.272773Z"
"BTC-USD","buy",25782.43,0.00964796,"2023-09-05T16:13:18.845527Z"
"BTC-USD","buy",25782.43,3.316E-5,"2023-09-05T16:13:19.564336Z"
"BTC-USD","buy",25782.43,9.0755E-4,"2023-09-05T16:13:19.674639Z"
"BTC-USD","buy",25782.48,9.01E-6,"2023-09-05T16:13:19.799952Z"
"BTC-USD","sell",25781.52,0.00556198,"2023-09-05T16:13:20.793061Z"
"BTC-USD","sell",25781.2,1.2336E-4,"2023-09-05T16:13:21.122906Z"
"BTC-USD","sell",25782.44,0.01537929,"2023-09-05T16:13:21.923872Z"
"BTC-USD","buy",25782.48,0.00392527,"2023-09-05T16:13:22.127300Z"
"BTC-USD","sell",25781.75,0.005806,"2023-09-05T16:13:22.362327Z"
"BTC-USD","buy",25783.33,7.1075E-4,"2023-09-05T16:13:22.753669Z"
"BTC-USD","sell",25781.64,0.09666974,"2023-09-05T16:13:23.499463Z"
"BTC-USD","buy",25782.43,0.00104953,"2023-09-05T16:13:24.030482Z"
"BTC-USD","buy",25782.43,0.01784753,"2023-09-05T16:13:24.626033Z"
"BTC-USD","buy",25782.43,0.0018435,"2023-09-05T16:13:25.088417Z"
"BTC-USD","buy",25782.43,0.00460015,"2023-09-05T16:13:25.125647Z"
"BTC-USD","buy",25782.43,1.2895E-4,"2023-09-05T16:13:25.599175Z"
"BTC-USD","buy",25782.43,0.00923315,"2023-09-05T16:13:26.826582Z"
"BTC-USD","sell",25779.55,0.01120007,"2023-09-05T16:13:27.559883Z"
"BTC-USD","buy",25781.16,5.9907E-4,"2023-09-05T16:13:28.838625Z"
"BTC-USD","sell",25781.15,0.018,"2023-09-05T16:13:29.785960Z"
"BTC-USD","buy",25780.46,1.01889845,"2023-09-05T16:13:30.076438Z"
"BTC-USD","buy",25780.46,0.23185837,"2023-09-05T16:13:30.092322Z"
"BTC-USD","buy",25780.46,0.50758,"2023-09-05T16:13:30.764368Z"
"BTC-USD","buy",25780.46,0.46362,"2023-09-05T16:13:30.771879Z"
"BTC-USD","buy",25780.46,0.1095,"2023-09-05T16:13:31.127969Z"
"BTC-USD","buy",25780.46,0.0525,"2023-09-05T16:13:31.134021Z"
"BTC-USD","buy",25780.46,0.23224,"2023-09-05T16:13:31.141863Z"
"BTC-USD","buy",25780.46,0.07525999,"2023-09-05T16:13:31.465312Z"
"BTC-USD","buy",25780.46,0.08022,"2023-09-05T16:13:31.471685Z"
"BTC-USD","buy",25780.46,5.079E-4,"2023-09-05T16:13:31.517481Z"
"BTC-USD","sell",25780.45,1.452E-4,"2023-09-05T16:13:31.727834Z"
"BTC-USD","sell",25780.45,1.9587E-4,"2023-09-05T16:13:32.447995Z"
"BTC-USD","sell",25780.45,0.01261656,"2023-09-05T16:13:32.587567Z"
"BTC-USD","sell",25780.45,0.03596694,"2023-09-05T16:13:34.144566Z"
"BTC-USD","buy",25780.46,0.03,"2023-09-05T16:13:34.970470Z"
"BTC-USD","buy",25783.34,0.00249706,"2023-09-05T16:13:35.318109Z"
"BTC-USD","buy",25783.48,0.51184263,"2023-09-05T16:13:35.358860Z"
"BTC-USD","buy",25783.48,0.42301942,"2023-09-05T16:13:35.420429Z"
"BTC-USD","buy",25783.48,0.45071075,"2023-09-05T16:13:35.423993Z"
"BTC-USD","buy",25783.48,0.28131997,"2023-09-05T16:13:35.494203Z"
"BTC-USD","sell",25783.56,0.40650012,"2023-09-05T16:13:35.634872Z"
"BTC-USD","buy",25784.6,0.00292824,"2023-09-05T16:13:36.031234Z"
"BTC-USD","sell",25784.41,0.096,"2023-09-05T16:13:36.271848Z"
"BTC-USD","buy",25784.6,3.567E-5,"2023-09-05T16:13:36.517451Z"
"BTC-USD","buy",25784.6,7.1074E-4,"2023-09-05T16:13:37.810203Z"
"BTC-USD","buy",25784.6,1.129E-4,"2023-09-05T16:13:38.248698Z"
"BTC-USD","buy",25784.6,3.4772E-4,"2023-09-05T16:13:38.656979Z"
"BTC-USD","sell",25784.41,0.04777612,"2023-09-05T16:13:38.964432Z"
"BTC-USD","sell",25784.41,0.00587655,"2023-09-05T16:13:39.544628Z"
"BTC-USD","buy",25784.6,1.038E-5,"2023-09-05T16:13:40.095768Z"
"BTC-USD","buy",25782.69,1.5399E-4,"2023-09-05T16:13:44.027746Z"
"BTC-USD","sell",25783.41,1.95E-4,"2023-09-05T16:13:44.419353Z"
"BTC-USD","sell",25783.75,0.0576506,"2023-09-05T16:13:45.068787Z"
"BTC-USD","sell",25784.02,0.01459174,"2023-09-05T16:13:45.127342Z"
"BTC-USD","buy",25784.84,5.812E-5,"2023-09-05T16:13:45.358855Z"
"BTC-USD","buy",25787.96,6.6292E-4,"2023-09-05T16:13:45.400329Z"
"BTC-USD","buy",25789.45,0.00580477,"2023-09-05T16:13:45.405856Z"
"BTC-USD","sell",25790.27,0.00590554,"2023-09-05T16:13:45.410309Z"
"BTC-USD","buy",25788.95,0.04178427,"2023-09-05T16:13:45.423314Z"
"BTC-USD","buy",25788.95,0.03,"2023-09-05T16:13:45.430316Z"
"BTC-USD","buy",25789.17,0.02,"2023-09-05T16:13:45.438150Z"
"BTC-USD","buy",25790.89,0.001467,"2023-09-05T16:13:46.113737Z"
"BTC-USD","buy",25790.99,0.00356542,"2023-09-05T16:13:46.160568Z"
"BTC-USD","sell",25790.63,0.02,"2023-09-05T16:13:46.214373Z"
"BTC-USD","sell",25790.11,0.21,"2023-09-05T16:13:46.532280Z"
"BTC-USD","buy",25788.95,0.03797687,"2023-09-05T16:13:47.550889Z"
"BTC-USD","buy",25790.93,1.7059E-4,"2023-09-05T16:13:48.787708Z"
"BTC-USD","buy",25791.06,0.004,"2023-09-05T16:13:49.849052Z"
"BTC-USD","sell",25789.83,1.0E-4,"2023-09-05T16:13:49.852859Z"
"BTC-USD","buy",25790.64,0.07460303,"2023-09-05T16:13:49.852978Z"
"BTC-USD","buy",25793.46,0.12470143,"2023-09-05T16:13:49.856933Z"
"BTC-USD","sell",25792.93,0.979806,"2023-09-05T16:13:50.531004Z"
"BTC-USD","sell",25792.55,0.03,"2023-09-05T16:13:50.760709Z"
"BTC-USD","buy",25794.31,0.0149183,"2023-09-05T16:13:51.697822Z"
"BTC-USD","sell",25793.42,0.08002466,"2023-09-05T16:13:51.850697Z"
"BTC-USD","sell",25794.83,0.09691862,"2023-09-05T16:13:53.216954Z"
"BTC-USD","buy",25793.3,3.336E-5,"2023-09-05T16:13:55.174323Z"
"BTC-USD","sell",25792.81,0.01143649,"2023-09-05T16:13:55.434021Z"
"BTC-USD","sell",25793.29,0.05817853,"2023-09-05T16:13:56.379471Z"
"BTC-USD","sell",25793.29,2.0E-4,"2023-09-05T16:13:56.663692Z"
"BTC-USD","buy",25793.3,7.05E-6,"2023-09-05T16:13:57.221512Z"
